loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], baroAlt, gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], accSmooth[0], accSmooth[1], accSmooth[2], imuQuaternion[0], imuQuaternion[1], imuQuaternion[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 8126750, -50, -12,   2,  -1,  -2,  -1, -23, -25,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 657,   0,   5,   5,   2,   8,  -9,   3,   0,   0, -382,   5,  -6,  -4, 1702, 1781, 1561, 1633, 0, 0, IDLE, 0, 0
8120, 9141750, 341,   2,  -6,  19,   6,   3, -922,  14,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -50,  -1,   2, -39,   6,   2,   1,  -1, -223, -153,  38,  18, 2000, 1955, 1072, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8121, 9141875, 327,   0,  -5,  19,   6,   3, -960,  11,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -48,   0,   2, -36,   7,   4,   1,  -1, -223, -154,  38,  18, 2000, 1965, 1063, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8122, 9142000, 312,  -2,  -5,  19,   6,   3, -999,   7,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -46,   1,   2, -32,   7,   5,   1,  -1, -223, -155,  38,  17, 2000, 1975, 1053, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8123, 9142125, 295,  -3,  -5,  20,   6,   3, -1039,   3,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -43,   2,   3, -29,   6,   7,   1,  -1, -223, -156,  38,  17, 2000, 1986, 1042, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8124, 9142250, 277,  -4,  -5,  20,   6,   3, -1082,  -1,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -41,   3,   3, -25,   3,   8,   1,  -1, -223, -157,  38,  17, 2000, 1995, 1035, 1037, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8125, 9142375, 259,  -4,  -5,  20,   6,   3, -1126,  -5,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -38,   3,   4, -22,   0,   8,   1,  -1, -223, -157,  38,  17, 1998, 2000, 1035, 1044, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8126, 9142500, 240,  -4,  -5,  21,   6,   3, -1173,  -7,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -35,   2,   5, -19,  -2,   7,   1,  -1, -223, -158,  38,  17, 1995, 2000, 1035, 1048, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8127, 9142625, 220,  -3,  -5,  21,   6,   3, -1222,  -8,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -32,   2,   5, -16,  -4,   6,   1,  -1, -223, -158,  38,  17, 1995, 2000, 1035, 1049, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8128, 9142750, 200,  -2,  -6,  21,   6,   3, -1271,  -8,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -30,   1,   5, -14,  -4,   5,   1,  -1, -223, -159,  38,  17, 1997, 2000, 1035, 1047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8129, 9142875, 181,   0,  -6,  21,   6,   3, -1320,  -7,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -27,   0,   5, -11,  -5,   4,   1,  -1, -223, -159,  38,  16, 2000, 1998, 1035, 1043, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8130, 9143000, 161,   1,  -6,  21,   6,   3, -1369,  -6,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -24,  -1,   5,  -8,  -7,   3,   1,  -1, -223, -159,  38,  16, 2000, 1992, 1035, 1037, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8131, 9143125, 142,   3,  -6,  22,   6,   3, -1418,  -3,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -21,  -2,   5,  -5,  -6,   1,   1,  -1, -223, -159,  38,  16, 2000, 1984, 1040, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8132, 9143250, 123,   4,  -6,  22,   6,   3, -1464,   0,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -18,  -2,   4,  -3,  -4,  -1,   1,  -1, -223, -159,  38,  16, 2000, 1978, 1047, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8133, 9143375, 105,   4,  -6,  22,   6,   3, -1508,   2,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -15,  -2,   3,  -1,   1,  -1,   1,  -1, -223, -159,  37,  16, 2000, 1973, 1052, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8134, 9143500,  87,   3,  -6,  22,   6,   3, -1549,   3,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -13,  -2,   3,   1,   5,  -1,   1,  -1, -222, -158,  37,  16, 2000, 1972, 1053, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8135, 9143625,  70,   1,  -6,  22,   6,   3, -1586,   3,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0, -10,  -1,   2,   4,   9,   0,   1,  -1, -222, -158,  37,  16, 2000, 1976, 1050, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8136, 9143750,  52,  -1,  -5,  22,   6,   3, -1621,   2,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  -8,   0,   2,   7,  11,   2,   1,  -1, -222, -157,  37,  15, 2000, 1982, 1044, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8137, 9143875,  33,  -3,  -5,  22,   6,   3, -1654,  -1,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  -5,   2,   2,  10,  11,   3,   1,  -1, -222, -157,  37,  15, 2000, 1992, 1035, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8138, 9144000,  14,  -5,  -5,  22,   6,   3, -1686,  -5,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  -2,   3,   2,  14,  11,   4,   1,  -1, -222, -156,  37,  15, 1996, 2000, 1035, 1046, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8139, 9144125,  -5,  -7,  -5,  22,   6,   3, -1717,  -9,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,   1,   5,   2,  17,  11,   6,   1,  -1, -222, -155,  37,  15, 1984, 2000, 1035, 1058, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8140, 9144250, -26,  -9,  -5,  22,   6,   3, -1749, -14,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,   4,   6,   3,  21,  10,   8,   1,  -1, -222, -154,  37,  15, 1973, 2000, 1035, 1069, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8141, 9144375, -47, -10,  -5,  22,   6,   3, -1781, -18,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,   7,   6,   4,  25,   7,   9,   1,  -1, -222, -153,  37,  15, 1964, 2000, 1035, 1078, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8142, 9144500, -70, -10,  -5,  22,   6,   3, -1816, -21,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  10,   7,   4,  30,   3,  10,   1,  -1, -222, -152,  37,  15, 1958, 2000, 1035, 1084, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8143, 9144625, -93,  -9,  -5,  22,   6,   3, -1852, -23,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  14,   6,   5,  34,  -1,   9,   1,  -1, -222, -150,  37,  15, 1956, 2000, 1035, 1087, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8144, 9144750, -117,  -7,  -5,  22,   6,   3, -1891, -23,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  17,   5,   6,  37,  -5,   8,   1,  -1, -222, -149,  37,  15, 1959, 2000, 1035, 1085, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8145, 9144875, -141,  -5,  -6,  22,   6,   3, -1930, -22,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  21,   3,   6,  40,  -8,   7,   1,  -1, -222, -147,  37,  14, 1966, 2000, 1035, 1079, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8146, 9145000, -165,  -3,  -6,  21,   6,   3, -1969, -18,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  24,   2,   6,  43, -10,   5,   1,  -1, -222, -146,  37,  14, 1977, 2000, 1035, 1069, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8147, 9145125, -187,   0,  -6,  21,   6,   3, -2007, -14,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  28,   0,   6,  45, -11,   4,   1,  -1, -222, -144,  37,  14, 1992, 2000, 1035, 1056, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8148, 9145250, -209,   3,  -6,  21,   6,   3, -2043,  -8,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  31,  -2,   6,  47, -12,   3,   1,  -1, -222, -142,  37,  14, 2000, 1991, 1035, 1039, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8149, 9145375, -229,   6,  -6,  21,   6,   3, -2074,  -1,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  34,  -4,   6,  49, -13,   0,   1,  -1, -222, -140,  37,  14, 2000, 1973, 1048, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8150, 9145500, -249,   8,  -6,  20,   6,   3, -2101,   6,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  37,  -5,   5,  50, -11,  -2,   1,  -1, -222, -138,  37,  14, 2000, 1957, 1065, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8151, 9145625, -266,   9,  -6,  20,   6,   3, -2122,  12,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  39,  -6,   4,  51,  -8,  -4,   1,  -1, -222, -136,  37,  14, 2000, 1943, 1079, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8152, 9145750, -282,  10,  -6,  20,   6,   3, -2136,  18,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  41,  -6,   2,  52,  -3,  -5,   1,  -1, -222, -134,  37,  14, 2000, 1933, 1089, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8153, 9145875, -296,   9,  -6,  19,   6,   3, -2142,  22,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  44,  -6,   1,  54,   2,  -5,   1,  -1, -222, -132,  37,  14, 2000, 1929, 1095, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8154, 9146000, -310,   7,  -5,  19,   6,   3, -2141,  23,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  46,  -5,   0,  56,   5,  -4,   1,  -1, -222, -130,  37,  14, 2000, 1929, 1096, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8155, 9146125, -323,   5,  -5,  19,   6,   3, -2135,  23,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  48,  -3,  -1,  58,   8,  -3,   1,  -1, -222, -128,  37,  14, 2000, 1934, 1093, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8156, 9146250, -336,   3,  -4,  18,   6,   3, -2123,  21,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  50,  -2,  -1,  60,  10,  -3,   1,  -1, -222, -125,  37,  14, 2000, 1944, 1085, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8157, 9146375, -349,   0,  -4,  18,   6,   3, -2108,  17,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  51,   0,  -2,  62,  11,  -2,   1,  -1, -222, -123,  37,  14, 2000, 1956, 1074, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8158, 9146500, -363,  -3,  -3,  18,   6,   3, -2090,  11,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  53,   2,  -2,  65,  12,  -1,   1,  -1, -222, -120,  37,  14, 2000, 1972, 1061, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8159, 9146625, -377,  -6,  -3,  17,   6,   3, -2071,   5,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  56,   4,  -2,  67,  13,   1,   1,  -1, -222, -118,  37,  14, 2000, 1989, 1045, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8160, 9146750, -391,  -8,  -3,  17,   6,   3, -2051,  -1,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  58,   5,  -1,  70,  12,   2,   1,  -1, -222, -115,  37,  14, 1993, 2000, 1035, 1042, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8161, 9146875, -406, -10,  -2,  16,   6,   3, -2031,  -8,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  60,   6,  -1,  72,  10,   4,   1,  -1, -222, -112,  36,  14, 1977, 2000, 1035, 1057, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8162, 9147000, -421, -11,  -2,  16,   6,   3, -2012, -14,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  62,   7,   0,  75,   7,   5,   1,  -1, -222, -109,  36,  14, 1964, 2000, 1035, 1069, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8163, 9147125, -437, -11,  -2,  15,   6,   3, -1995, -19,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  64,   7,   1,  77,   4,   4,   1,  -1, -222, -107,  36,  14, 1955, 2000, 1035, 1078, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8164, 9147250, -452, -11,  -2,  15,   6,   3, -1978, -22,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  67,   7,   1,  78,   2,   4,   1,  -1, -222, -104,  36,  14, 1950, 2000, 1035, 1083, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8165, 9147375, -467, -10,  -2,  14,   6,   3, -1961, -24,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  69,   6,   2,  80,   0,   4,   1,  -1, -222, -101,  36,  14, 1948, 2000, 1035, 1085, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8166, 9147500, -481,  -8,  -2,  14,   6,   3, -1944, -24,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  71,   5,   2,  82,  -1,   4,   1,  -1, -222, -98,  36,  14, 1950, 2000, 1035, 1083, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8167, 9147625, -495,  -7,  -2,  13,   6,   3, -1927, -23,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  73,   4,   2,  83,  -3,   3,   1,  -1, -222, -95,  36,  14, 1955, 2000, 1035, 1079, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8168, 9147750, -508,  -5,  -2,  12,   6,   3, -1909, -21,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  75,   3,   3,  85,  -5,   2,   1,  -1, -222, -92,  36,  14, 1963, 2000, 1035, 1071, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8169, 9147875, -520,  -2,  -3,  12,   6,   3, -1889, -17,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  77,   2,   3,  85,  -7,   1,   1,  -1, -222, -89,  36,  14, 1973, 2000, 1035, 1061, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8170, 9148000, -531,   0,  -3,  11,   6,   3, -1867, -13,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  78,   0,   2,  86,  -8,  -1,   1,  -1, -222, -86,  36,  14, 1986, 2000, 1035, 1049, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8171, 9148125, -541,   2,  -3,  11,   6,   3, -1842,  -8,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  80,  -1,   2,  86,  -7,  -2,   1,  -1, -222, -83,  36,  14, 1999, 2000, 1035, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8172, 9148250, -549,   3,  -3,  10,   6,   3, -1812,  -2,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  81,  -2,   1,  86,  -5,  -3,   1,  -1, -222, -79,  36,  14, 2000, 1988, 1048, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8173, 9148375, -557,   4,  -2,   9,   6,   3, -1779,   3,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  82,  -3,   0,  87,  -3,  -4,   1,  -1, -222, -76,  36,  14, 2000, 1977, 1059, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8174, 9148500, -563,   4,  -2,   9,   6,   3, -1742,   7,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  83,  -3,   0,  87,  -1,  -4,   1,  -1, -222, -73,  36,  14, 2000, 1969, 1067, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8175, 9148625, -569,   4,  -2,   8,   6,   3, -1701,  10,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  84,  -3,  -1,  87,   0,  -4,   1,  -1, -222, -70,  36,  14, 2000, 1964, 1073, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8176, 9148750, -574,   4,  -2,   7,   6,   3, -1657,  12,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  84,  -2,  -2,  88,   1,  -4,   1,  -1, -222, -67,  36,  14, 2000, 1962, 1077, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8177, 9148875, -578,   3,  -1,   7,   6,   3, -1610,  13,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  85,  -2,  -2,  89,   1,  -4,   1,  -1, -222, -63,  36,  14, 2000, 1962, 1078, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8178, 9149000, -582,   2,  -1,   6,   6,   3, -1560,  14,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  86,  -1,  -2,  89,   2,  -4,   1,  -1, -222, -60,  36,  14, 2000, 1963, 1078, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8179, 9149125, -586,   1,  -1,   5,   6,   3, -1509,  13,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  86,  -1,  -3,  89,   4,  -4,   1,  -1, -222, -57,  36,  14, 2000, 1967, 1076, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8180, 9149250, -589,   0,   0,   5,   6,   3, -1456,  11,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  87,   0,  -3,  89,   5,  -4,   1,  -1, -222, -54,  36,  14, 2000, 1972, 1072, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8181, 9149375, -592,  -1,   0,   4,   6,   3, -1403,   9,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  87,   1,  -3,  89,   7,  -4,   1,  -1, -222, -50,  36,  15, 2000, 1980, 1066, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8182, 9149500, -595,  -3,   0,   3,   6,   3, -1348,   6,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  88,   2,  -3,  90,   7,  -3,   1,  -2, -222, -47,  36,  15, 2000, 1988, 1059, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8183, 9149625, -598,  -4,   1,   3,   6,   3, -1294,   3,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  88,   3,  -3,  90,   7,  -2,   1,  -2, -222, -44,  36,  15, 2000, 1997, 1051, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8184, 9149750, -600,  -5,   1,   2,   6,   3, -1240,   0,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  88,   3,  -3,  91,   6,  -1,   1,  -2, -222, -41,  36,  15, 1994, 2000, 1043, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8185, 9149875, -603,  -6,   1,   1,   6,   3, -1188,  -4,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  89,   4,  -3,  91,   5,  -1,   1,  -2, -222, -37,  36,  15, 1985, 2000, 1036, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8186, 9150000, -606,  -6,   1,   1,   6,   3, -1136,  -6,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  89,   4,  -3,  91,   4,  -1,   1,  -2, -222, -34,  36,  15, 1979, 2000, 1035, 1040, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8187, 9150125, -608,  -6,   2,   0,   6,   3, -1086,  -9,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   4,  -2,  91,   3,   0,   1,  -2, -222, -31,  36,  15, 1974, 2000, 1035, 1044, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8188, 9150250, -610,  -6,   2,  -1,   6,   3, -1036, -11,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   4,  -2,  91,   2,   0,   1,  -2, -222, -28,  36,  15, 1971, 2000, 1035, 1047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8189, 9150375, -611,  -6,   2,  -2,   6,   3, -987, -12,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   4,  -2,  91,   1,   0,   1,  -2, -222, -25,  36,  15, 1969, 2000, 1035, 1048, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8190, 9150500, -612,  -5,   2,  -2,   6,   3, -939, -12,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   3,  -1,  91,   0,   0,   1,  -2, -222, -21,  36,  15, 1970, 2000, 1035, 1047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8191, 9150625, -613,  -4,   2,  -3,   6,   3, -892, -11,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   3,  -1,  91,  -2,   0,   1,  -2, -222, -18,  35,  16, 1973, 2000, 1035, 1044, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8192, 9150750, -614,  -3,   2,  -4,   6,   3, -845, -10,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   2,  -1,  90,  -5,   0,   1,  -2, -222, -15,  35,  16, 1978, 2000, 1035, 1039, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8193, 9150875, -613,  -1,   2,  -4,   6,   3, -799,  -7,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   1,  -1,  89,  -6,  -2,   1,  -2, -222, -12,  35,  16, 1986, 2000, 1038, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8194, 9151000, -612,   0,   2,  -5,   6,   3, -752,  -4,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,   0,  -1,  88,  -7,  -3,   1,  -2, -222,  -9,  35,  16, 1995, 2000, 1048, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8195, 9151125, -610,   2,   2,  -6,   6,   3, -705,   0,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  90,  -1,  -1,  87,  -7,  -4,   1,  -2, -222,  -6,  35,  16, 2000, 1995, 1058, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8196, 9151250, -607,   3,   2,  -6,   6,   3, -656,   4,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  89,  -2,  -2,  86,  -6,  -5,   1,  -2, -222,  -3,  35,  16, 2000, 1985, 1068, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8197, 9151375, -604,   4,   2,  -7,   6,   3, -606,   7,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  89,  -3,  -2,  85,  -5,  -6,   1,  -2, -222,   0,  35,  16, 2000, 1976, 1077, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8198, 9151500, -599,   5,   2,  -8,   6,   3, -554,  11,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  88,  -3,  -3,  83,  -4,  -6,   1,  -2, -223,   3,  35,  16, 2000, 1969, 1084, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
8199, 9151625, -593,   5,   2,  -9,   6,   3, -500,  14,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 630,   0,  87,  -4,  -3,  82,  -3,  -7,   1,  -2, -223,   6,  35,  17, 2000, 1963, 1091, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
